0.000000000000000000e+00,4.300000000000000000e+01,4.000000000000000000e+01,5.880000000000000000e+03,6.445116279069767415e+02,2.019312017306652153e+06,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.000000000000000000e+00,8.800000000000000000e+01,4.000000000000000000e+01,5.880000000000000000e+03,6.799886363636363740e+02,1.379635943052685820e+06,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.000000000000000000e+01,4.330000000000000000e+02,1.206363636363636402e+02,2.213586776859503880e+04,4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01
3.000000000000000000e+00,1.790000000000000000e+02,4.000000000000000000e+01,2.890000000000000000e+02,4.878770949720670558e+01,3.833851003401890694e+02,4.800000000000000000e+01,4.800000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01
